,ft_cat_country_name,ft_cat_industry_name,ft_cat_sector_name,ft_fin_cash,ft_fin_employees,ft_fin_equity,ft_fin_inventories,ft_fin_market_cap,ft_fin_net_income,ft_fin_ppe,ft_fin_rd,ft_fin_revenue,ft_fin_roa,ft_fin_roe,ft_fin_stock_return,ft_fin_total_assets,ft_fin_total_liab,isin,scope_1,scope_2,scope_3,year
12788,Taiwan,Computer Hardware,Technology,,7034.0,1777.93381423595,1346.81601143831,2496.68299194383,92.5488540433869,137.996180442631,82.105373036474,7799.26832839074,-0.0290486293,4.89693543405343,0.90297956182562,5296.39544615799,,TW0002353000,3813.3,14037.168,185897.6,2017
12789,Taiwan,Computer Hardware,Technology,919.034940136717,7338.0,1932.42003236464,1368.91731916409,1945.78086485504,101.491741105936,125.150543035388,84.8935681539774,8034.31326895089,0.0173018676599999,5.2954307694955,-0.170051917672092,5009.90401335958,3200.20044608453,TW0002353000,3537.82,13275.69,143606.194,2018
12790,Taiwan,Computer Hardware,Technology,782.566777431089,,1906.49131302555,1368.86519173642,1830.98947501284,85.1612515296787,183.807155969433,83.1941318026185,7578.93307922646,0.01862605705,4.53462202645196,-0.0448728934111546,5207.21110330036,3135.57379356406,TW0002353000,3413.95,12646.41,146792.51,2019
12791,Taiwan,Computer Hardware,Technology,,44814.0,1390.87224412824,1028.31003077327,1270.66188717569,82.5198834971786,1191.76385636037,228.776987603843,12930.0088941451,0.02382144764,5.45352911006224,-0.278122735202407,5733.28156486384,,TW0002356003,8092.0,155311.0,,2011
12792,Taiwan,Computer Hardware,Technology,,38589.5,1597.93759497853,1188.36064865847,1377.46983642313,109.974486648649,1213.47780281872,240.309225472972,13891.0458475959,-0.00654609579,6.63010609700641,0.0733322235238547,6171.70762577844,,TW0002356003,9325.0,161200.0,,2012
12793,Taiwan,Computer Hardware,Technology,,43844.0,1713.12835255638,1321.98949154796,3171.77420974129,238.338091194078,1141.88979241863,274.814084348548,15534.7815063653,0.01002113784,13.526796364214,1.45895441884442,7186.10737940216,,TW0002356003,7672.0,160966.0,1414.0,2013
12794,Taiwan,Computer Hardware,Technology,,49056.0,1839.24611772598,1005.40629949795,2423.66294670071,234.226465894058,1109.83592051335,280.893098162949,14374.7112383466,0.03156875765,12.6278607562551,-0.143036395008561,6192.7005278576,,TW0002356003,6313.44,167210.36,1660.08,2014
12795,Taiwan,Computer Hardware,Technology,,49118.0,1820.93731815307,881.660547328889,2353.6421995968,175.210067635804,1055.20534592932,277.663039970517,12454.1579520713,0.03252501724,9.75573270832673,0.103075556462351,5350.45736257627,,TW0002356003,15800.0,246477.0,2599.0,2015
12796,Taiwan,Computer Hardware,Technology,,51380.0,1721.18555538626,990.87895182756,2459.99568095495,174.790060472488,1199.73373928207,269.670950571494,13285.4366542235,0.02679100329,10.1320010589756,0.0863580950273368,5658.66814069174,,TW0002356003,17358.562,253206.348,1927.0,2016
12797,Taiwan,Computer Hardware,Technology,613.28807047256,,1811.48712495501,1245.80654421817,2734.55680391906,178.177848210931,1143.39609407997,308.062064427063,16205.3998713776,0.02566019519,9.95693710929234,0.102007258122504,6441.3669484073,4404.6807418511,TW0002356003,7878.3163,131055.7658,41688.0,2019
12798,Taiwan,Computer Hardware,Technology,,113324.0,5107.20860937261,2743.07306417102,8205.43584361385,377.845379762154,2050.93112297112,450.163858113434,18473.431855571,0.0508713980999999,7.33048091862382,0.74856335142165,11568.1444996345,,TW0002357001,322.0,15861.0,245.9,2009
12799,Taiwan,Computer Hardware,Technology,,18850.0,5417.0777916797,1570.73679159781,5956.94308683569,523.678628325384,322.917169944473,267.387954670962,13650.7578353244,0.04463995169,11.8099749560249,-0.0382713640120064,6958.7876813442,,TW0002357001,301.0,11981.0,2460.0,2010
12800,Taiwan,Computer Hardware,Technology,,21361.0,3635.9903994514,1912.13552307839,5357.5031643632,564.052814260393,351.815840304013,261.72241877383,13068.9795183359,0.06384420016,15.003408043308,-0.0039193053956474,7195.41487321239,,TW0002357001,267.59,18220.4,2286.61,2011
12801,Taiwan,Computer Hardware,Technology,,4682.0,3793.74780310538,2771.83885039663,8463.66013449504,759.342256699815,370.678487044752,288.864956667948,15167.0087311422,0.0804485741299999,18.6461677983545,0.595258861591311,9230.11782685827,,TW0002357001,258.0,18751.0,42871.0,2012
12802,Taiwan,Computer Hardware,Technology,,5226.0,4338.00908934412,2594.62873547572,6679.07303653993,722.674968973529,360.584621498182,369.469403324772,15608.7273188088,0.09165857642,16.4243057699106,-0.109227763555007,9934.16129401036,,TW0002357001,253.0,11001.0,305775.0,2013
12803,Taiwan,Computer Hardware,Technology,,6067.0,4534.61351668623,3183.96134557296,8143.99195680925,642.519576740429,303.204849732667,375.142074113622,15754.3694935198,0.07633905316,13.0305832272839,0.379104477664263,11151.8733162724,,TW0002357001,176.0,10750.0,,2014
12804,Taiwan,Computer Hardware,Technology,2559.01311248502,,5279.75005725878,2483.3299378489,5736.03105357329,463.681618039683,846.358792647935,456.771482829154,11365.2443470224,0.05048285037,8.47580945374178,0.227934983056014,11742.4731732505,5459.42590544337,TW0002357001,89.0,49338.0,,2019
12805,Taiwan,Scientific & Technical Instruments,Technology,,,286.762273350602,59.15467387712,905.758332680926,53.3299881249201,178.388437522514,32.0779908803198,360.442857850604,0.0769916870299999,17.379268003038,0.212982736438337,578.137014719557,,TW0002360005,306.412,10185.093,,2016
12806,Taiwan,Scientific & Technical Instruments,Technology,,2871.0,327.27972502235,81.6934388068915,2228.75589782454,84.0951036971882,207.344237928808,39.8512485359833,489.812075307749,0.0977462539699999,21.5557900557527,1.21988297866277,739.876465543985,,TW0002360005,488.624,9081.949,,2017
12807,Taiwan,Scientific & Technical Instruments,Technology,98.4941136854824,,446.048108691255,78.628823619388,1598.73381189249,84.4410646626726,145.503474005833,41.6042222445533,561.478436355047,0.12540214251,18.4289063741134,-0.252372730253496,754.870854518056,286.732404927261,TW0002360005,496.1849,9988.1487,,2018
12808,Taiwan,Scientific & Technical Instruments,Technology,73.1795704231363,,471.485783463665,88.8900842436105,2028.1526930062,59.9908921139687,181.296998129636,41.5176163782179,449.967452844903,0.11265699775,12.8343198974379,0.261203272186542,848.552974899888,344.669337043765,TW0002360005,612.4692,10484.5181,,2019
12809,Taiwan,Computer Hardware,Technology,262.628209852522,,1425.53222978896,256.890115992468,673.415890044654,48.2483795905709,324.370160567258,17.403625850223,656.488947901905,0.00639487826,3.45895193569006,0.0764424894855493,3658.77815186216,2378.26788138234,TW0002362001,289.065,6230.414,,2018
12810,Taiwan,Computer Hardware,Technology,260.413576456918,,1368.97038903249,138.898758598983,822.206308057382,34.5695679587871,343.207032517858,18.0144676795602,708.467895473987,0.01294960929,2.61808697662818,0.247586684425672,3348.79197671559,1960.64437702805,TW0002362001,260.745,5827.538,,2019
12811,Taiwan,Computer Hardware,Technology,296.95805654284,2326.0,937.336322567595,718.136785779405,2099.97774942445,200.339462361507,154.16417663449,111.022900572807,3930.67093054884,0.09912394828,20.9219737003488,0.0442392495420334,1795.04104046178,849.821057635532,TW0002377009,2227.64,71135.95,,2018
12812,Taiwan,Computer Hardware,Technology,346.527778191869,,979.807643228741,752.513809545651,2443.50774979813,180.741518693417,179.081632970348,107.24469289124,3897.79544676177,0.115810796,18.3312448573473,0.204352094212605,2013.16706988779,949.274478470001,TW0002377009,1865.96,67691.0,,2019
12813,Taiwan,Computer Hardware,Technology,,68720.0,3334.97538317172,2790.9543677454,8045.18422958844,590.49378502192,1663.24481325166,288.466960548792,35721.9207904392,0.0685495097,17.0396018196924,-0.0654125456284794,17605.2880276464,,TW0002382009,7736.0,260122.0,,2010
12814,Taiwan,Computer Hardware,Technology,,108872.0,3826.59965712326,3761.90590375192,8080.10842203584,784.336053637743,1767.11767765638,312.042741966069,37757.2155665908,0.04347029398,20.2262313494795,0.0948280922346756,22235.2714873848,,TW0002382009,5979.09,332892.67,,2011
12815,Taiwan,Computer Hardware,Technology,,88796.0,3743.9121572514,3311.68580974115,9050.25408820245,779.38654968283,1747.87925754537,332.781121038176,34647.88528972,0.03972735018,19.4893876578251,0.132197472855634,19465.8228498252,,TW0002382009,15255.0,313988.0,,2012
12816,Taiwan,Computer Hardware,Technology,,76349.0,4140.53936994319,2904.10677188545,8990.43563758154,627.264796293832,1611.94800704537,354.161792286202,29661.8901629849,0.0379158063199999,15.2879766780947,0.0804761987052105,18725.4946171333,,TW0002382009,15140.0,301392.0,,2013
12817,Taiwan,Computer Hardware,Technology,,,4135.56971323159,3187.76531354176,9680.40216372577,623.181265730918,1618.98956367392,341.651040455326,30568.398075422,0.0340223294899999,14.7727955084634,0.193361633636926,19233.4251158763,,TW0002382009,21647.08,391552.87,,2014
12818,Taiwan,Computer Hardware,Technology,,,4186.03659076534,3724.59701013865,6232.50953494303,561.41244907102,1497.95987447232,344.097198052376,31720.5205246442,0.03299771961,13.4491204545813,-0.287634408607221,16183.3415217629,,TW0002382009,25791.0,450375.0,,2015
12819,Taiwan,Computer Hardware,Technology,,,4045.17168977602,3791.17760399924,7226.92036322946,469.388730593361,1410.62399167383,347.447708997242,27719.7078267446,0.03115647583,11.3994025875633,0.209315256848019,18226.754047253,,TW0002382009,34725.0,495120.0,,2016
12820,Taiwan,Computer Hardware,Technology,,109624.0,4095.48487931194,4545.09558804417,8034.56613304157,472.248913116843,1417.57815241122,418.463501842573,33566.4981824584,0.02754311896,10.8318159784336,0.0767137311947528,20611.7964662912,,TW0002382009,29141.0,471954.0,,2017
12821,Taiwan,Computer Hardware,Technology,7117.04826954977,112421.0,4464.37674465646,4426.42309053376,6622.65216112718,501.370319968991,1608.30849141655,456.908676630646,34090.7973679299,0.02417669484,11.3112433907576,-0.0934902685101592,21455.1590384088,17457.0275646523,TW0002382009,31559.0,541284.0,,2018
12822,Taiwan,Computer Hardware,Technology,6232.41219596826,,4413.72528874783,4088.75966730954,8285.25024231438,515.733251295686,1685.05210827099,488.243683956936,33307.0717860467,0.02409151429,11.7859100843604,0.294922214222682,20503.2840434915,15295.6850580945,TW0002382009,33865.0,578687.0,,2019
12823,Taiwan,Computer Hardware,Technology,,600.0,479.241316646666,244.339230999898,1056.72643236224,141.415680206388,331.440264889147,54.422783069253,2064.77299636441,0.10910519241,26.9773419856968,-0.151501612765022,1415.73130995752,,TW0002385002,5789.48,45245.32,,2011
12824,Taiwan,Computer Hardware,Technology,,595.0,549.812718863561,294.136418762162,1561.51071608421,129.51480663462,360.993029029906,54.8494949868806,2282.04716237279,0.11021242004,22.8414028968618,0.503930676848679,1584.94998114943,,TW0002385002,7007.31,48119.08,,2012
12825,Taiwan,Computer Hardware,Technology,,615.0,575.362127732828,291.980459373131,1725.81887105017,127.421495081071,405.196801103681,69.4105920963474,2511.32121943782,0.0928564344999999,20.0535519051219,0.186667996608824,1707.85356189474,,TW0002385002,6122.44,52634.21,,2013
12826,Taiwan,Computer Hardware,Technology,,37522.0,704.608418581251,317.027455408163,1945.93956673892,134.670165325418,458.835342300404,71.0555954624266,2643.63670615357,0.0852148616999999,18.9202359886163,0.255254321995379,1803.6755896743,,TW0002385002,5262.61,82264.72,,2014
12827,Taiwan,Computer Hardware,Technology,,31916.0,699.887792536369,286.588759989841,1547.02343268868,121.181027463883,478.642707065335,68.9933574658632,2540.25280571559,0.0862991660899999,17.2947931808916,-0.133782394240607,1798.03890754558,,TW0002385002,4709.19,83946.09,,2015
12828,Taiwan,Computer Hardware,Technology,,30779.0,678.905896693585,319.407859868132,1657.08367151432,109.487750704698,427.094662796404,70.4728475147299,2388.09735554215,0.0757652076999999,15.1784476727505,0.107469877586147,1995.02856040826,,TW0002385002,6553.11,54212.44,,2016
12829,Taiwan,Computer Hardware,Technology,,33677.0,744.75190357286,418.645496864259,1816.13265202505,132.188385744162,477.592659637928,95.4410355208442,2568.99153756385,0.06991393564,16.7729187153893,0.0609062797695712,2266.72666680932,,TW0002385002,5963.52,49138.96,,2017
12830,Taiwan,Computer Hardware,Technology,65.7683231422246,30817.0,802.158890162497,490.564106638983,1487.51603201085,119.077263742514,418.638409965068,81.7821216484308,2893.7807524863,0.0739603229,15.0013644778537,-0.107295204782378,2242.63631205375,1372.68535564068,TW0002385002,6413.4,110029.8,,2018
12831,Taiwan,Computer Hardware,Technology,133.851317097069,,787.820403756176,461.93235773237,2180.68133164586,188.880792372748,476.975024088919,107.328380153552,2993.98944716714,0.0583476397599999,22.742790992887,0.49502993317131,2383.30248138867,1279.78296186797,TW0002385002,6555.3,117447.2,,2019
12832,Taiwan,Electronic Components,Technology,206.249538715265,40333.0,787.59847616479,427.545981204063,395.033661779976,20.1661687843502,779.851921250697,70.1400309074297,2915.35483887588,0.00593553457,2.68687263225149,-0.495220779196331,2315.41918417266,1455.93556313766,TW0002392008,7895.0,313448.0,,2018
12833,Taiwan,Electronic Components,Technology,203.752202950525,,716.643457775742,374.244962241776,782.752616429058,64.2894477444142,884.820280587293,79.01475045681,3164.40514814019,0.00778626294,8.96527167958824,1.01774633901925,2445.08808496764,1457.87254306635,TW0002392008,7099.0,323117.0,,2019
12834,Taiwan,Electronic Components,Technology,,8144.0,509.502444664684,60.8754466793239,550.004134638424,10.7665114644356,330.735718248695,24.2489130941704,644.566927810971,0.04247581034,2.18822011321268,-0.239385673683072,983.280435021058,,TW0002393006,50171.0,18838.0,,2012
12835,Taiwan,Electronic Components,Technology,,7238.0,477.051988294026,77.3836685142517,973.1312221463,49.5476133098267,317.216121415049,25.5300585475713,833.049438287046,0.01036094626,9.9912396998365,0.844247852517802,1198.92299728675,,TW0002393006,493.0,70220.0,,2013
12836,Taiwan,Electronic Components,Technology,,7567.0,532.264128794231,91.6808080998622,970.489122428595,71.5148866601139,329.855313950926,24.0419043110758,1008.78569500968,0.0454779453,13.2383431202269,0.0873698656162298,1108.75399535699,,TW0002393006,453.0,72749.0,,2014
12837,Taiwan,Electronic Components,Technology,,6970.0,551.590037950664,75.8933235862479,634.092226551231,57.9431209328771,333.357779988619,24.3346117714345,909.036659409255,0.06162803198,10.8267019222599,-0.273515177161637,1135.519560312,,TW0002393006,933.21,70393.05,,2015
12838,Taiwan,Electronic Components,Technology,,6181.0,531.761328660674,76.9845164193548,629.752515534552,55.9869451334327,351.4883771517,23.9736038039625,909.969559314195,0.05068198882,10.7600286576706,0.0205383764080962,1176.73978992184,,TW0002393006,818.973,76325.012,,2016
12839,Taiwan,Electronic Components,Technology,,6133.0,534.283455100342,83.6618849580288,665.187492145321,39.5595256804526,384.014514649212,27.4135665237531,897.703738086976,0.04890802958,7.08397193871072,0.0378471149309145,1249.21790543747,,TW0002393006,419.712,92318.229,,2017
12840,Taiwan,Electronic Components,Technology,152.606982670745,,601.744251904794,60.2162578030191,425.434495017726,26.3002192265019,333.139006482784,28.1525818145424,798.863193884768,0.03318218596,4.63298284625233,-0.290266175988576,946.2258783953,395.178646300602,TW0002393006,800.996,121347.408,,2018
12841,Taiwan,Electronic Components,Technology,161.232235679378,,555.834047704741,59.5572951629236,513.785997603423,26.5988980719447,310.703112170689,24.2833779525012,678.249871060476,0.02605167954,4.86091259489231,0.23731908273437,945.694118460298,360.946657880442,TW0002393006,903.898,110716.221,,2019
12842,Taiwan,Computer Hardware,Technology,,6081.0,606.623446376313,135.241071941361,3928.0617323948,138.349876517717,267.316877832383,93.0195723947771,1032.97657725958,0.15262801942,22.2974036760173,0.740439840736618,923.921216126144,,TW0002395001,26.0,2076.0,,2013
12843,Taiwan,Computer Hardware,Technology,,7199.0,645.926513499916,151.305291783996,4665.23161191173,161.955817845136,282.327595866602,106.761806605071,1179.13887261929,0.15983048371,23.5897963638617,0.276340690837126,998.158941992,,TW0002395001,193.0,7130.0,,2014
12844,Taiwan,Computer Hardware,Technology,,7415.0,706.705218216319,148.228453121521,4068.46703904536,160.746190105736,293.562029998824,110.773259725988,1196.71526544255,0.16695612775,22.3587666410453,-0.0722072423691091,1034.46686144198,,TW0002395001,212.0,7162.0,,2015
12845,Taiwan,Computer Hardware,Technology,,7648.0,710.269724211489,173.670791962467,4995.47043607194,175.712270036694,314.543234880824,112.245666436264,1302.36126397831,0.15649401516,23.358349194308,0.23283876485233,1195.78493544212,,TW0002395001,1817.0,25626.0,,2016
12846,Taiwan,Computer Hardware,Technology,,7793.0,777.261382903295,209.763647707045,4930.53545360525,202.365794663697,337.240547084093,124.275645705476,1458.60609297835,0.15689752209,23.3224968830179,-0.0660356419516612,1367.80322689122,,TW0002395001,1777.0,27710.0,,2017
12847,Taiwan,Computer Hardware,Technology,223.439439645695,,929.845391409885,245.886731758043,4781.75770112888,208.59243626111,327.168156643461,132.561237694256,1615.89736270626,0.15520135717,22.1170572754888,0.0347113473123988,1429.54627179079,484.948694100308,TW0002395001,1924.3,27696.34,,2018
12848,Taiwan,Computer Hardware,Technology,194.277884021047,,958.611360141347,259.626519055426,7051.29743116521,237.805750463903,361.771265481926,136.624130176455,1751.53402843669,0.149254953675,23.8933226759714,0.472615560178846,1575.07689165475,468.699388229831,TW0002395001,1778.2,25514.0,,2019
12849,Taiwan,Semiconductors,Technology,,4237.0,1119.42671009772,465.179632601786,1114.41337465521,-1357.06488189527,2322.69881667864,293.188697038651,1263.22328973505,-0.11408426984,-143.911068293536,-0.860307692313967,3913.32841957533,,TW0002408002,105694.8,330145.6,,2011
12850,Taiwan,Semiconductors,Technology,,3380.0,735.285662371985,506.46550500007,1606.88216298008,-1218.03137514433,1845.95636608428,209.318790432841,1145.33010126399,-0.31870083112,-293.704948846285,0.101321585911677,3477.93775583117,,TW0002408002,84364.0,442909.0,,2012
12851,Taiwan,Semiconductors,Technology,,3345.0,60.3849543811327,258.9178636944,3223.63696946076,274.173781084344,1771.55984254897,51.1503761030249,1582.65888788488,-0.32851309686,139.973489074628,0.60399999999959,3131.40489067598,,TW0002408002,85558.0,394824.0,,2013
12852,Taiwan,Semiconductors,Technology,,2514.0,331.168136843871,162.913955382202,6147.24408659044,964.862567001611,1619.38881054292,45.4580146431327,1620.54163845089,0.09284044956,113.6019690713,1.0216456788784,3308.4079584761,,TW0002408002,45139.0,205632.0,,2014
12853,Taiwan,Semiconductors,Technology,,2519.0,1315.66897533207,181.122781368531,3735.03372868663,539.810053867072,1515.0097724832,61.5247718815207,1381.74108224466,0.29565014615,35.5850522314181,-0.386965781329891,3166.37857317927,,TW0002408002,44757.779,208190.96,,2015
12854,Taiwan,Semiconductors,Technology,,,1668.06914520798,150.469824080251,4119.13865064975,735.525133634666,2107.33613961816,76.8374330092315,1290.89820095566,0.16466758662,33.8197765424386,0.133163391834893,4250.12072599678,,TW0002408002,50668.687,221557.796,,2016
12855,Taiwan,Semiconductors,Technology,,3039.0,2637.03622183175,231.481108359694,7589.49848784355,1324.07422768658,2898.05894282579,120.734015193701,1805.17195785391,0.19693146301,37.0335848068951,0.623148590561501,5066.76459921944,,TW0002408002,51584.827,238436.6,,2017
12856,Taiwan,Semiconductors,Technology,1932.99245190418,,4450.13367271256,395.866147092868,5552.85644218072,1305.33328955155,3102.41721642238,162.075873257048,2809.59414434901,0.2800606196,26.51443272859,-0.247702623866644,5940.26171884951,595.504539294013,TW0002408002,59751.301,316442.28,,2018
12857,Taiwan,Semiconductors,Technology,1428.59121446492,,5395.65153944312,604.546698354721,8550.51042490043,317.817469508722,2856.50117688058,159.36577978164,1673.33952313766,0.23614258498,6.20007233334315,0.698493757596292,5507.57765722844,423.542565653932,TW0002408002,78311.545,369904.142,,2019
12858,Taiwan,Electronic Components,Technology,,51378.0,8855.4105022134,1226.50980087546,10707.8120240533,-810.530976361157,12216.6662438882,187.2862062624,10879.9559608043,0.03654498242,-9.69646787766545,0.631497726688157,19465.7732592927,,TW0002409000,340000.0,2360000.0,,2009
12859,Taiwan,Electronic Components,Technology,,57396.0,8197.90857053488,1528.58224421503,9173.23702254753,212.562199957963,13165.7697247096,204.015287899017,14837.1752139282,-0.0458069870699999,2.52483407490004,-0.219072164875856,21584.0653066552,,TW0002409000,290000.0,2330000.0,16.0,2010
12860,Taiwan,Electronic Components,Technology,,60011.0,9194.6145379736,1581.35842413138,3789.8080922129,-2084.43088879925,11839.1951809047,293.483343589663,12919.2604193264,0.0118346804,-25.8847260297463,-0.561630076074094,20237.7288438221,,TW0002409000,408514.46,2515981.25,3261.15,2011
12861,Taiwan,Electronic Components,Technology,,62557.0,6746.914271556,1466.51001465562,3951.63739895679,-1850.65212486997,10865.3271171905,334.797722895082,12793.5563354835,-0.0987825592,-31.0401826597205,-2.9998e-13,18678.8946070296,,TW0002409000,372887.24,2603789.05,3389.86,2012
12862,Taiwan,Electronic Components,Technology,,63499.0,5076.74987089,1261.52957480749,3074.23021838426,140.842325619668,9068.36533577706,287.402369032804,14027.8132699531,-0.09685325667,2.6817605928652,-0.267692307679092,16516.2778238663,,TW0002409000,331464.54,2399424.27,22332.0,2013
12863,Taiwan,Electronic Components,Technology,,67833.0,5510.96256917659,1152.4633476501,4933.63653500968,581.7358946051,7335.44445935868,302.167804357767,13469.8165654577,0.0082212535799999,10.2109846912627,0.720044132613274,14868.0358328286,,TW0002409000,338000.0,2462000.0,2600.0,2014
12864,Taiwan,Electronic Components,Technology,,60083.0,5723.43576850095,967.988705145894,2850.91181041169,155.317405942678,6356.30678559347,280.39928751716,11348.0406752324,0.03755256498,2.71763084278805,-0.376370559570743,12955.6502868529,,TW0002409000,336000.0,2488000.0,217000.0,2015
12865,Taiwan,Electronic Components,Technology,,57579.0,5545.79375285693,858.833186673643,3523.72378590353,242.441644997913,6911.22374804471,281.567894248841,10204.0567707044,0.01081707987,4.30522792751977,0.251685414456027,13334.8613819904,,TW0002409000,309000.0,2473000.0,1271000.0,2016
12866,Taiwan,Electronic Components,Technology,,57205.0,5587.24680168932,835.200868047297,4010.30425621387,1063.65989076597,7558.6171140272,323.926166205347,11209.6608299627,0.01544844969,16.6201820920131,0.0942773156969028,14834.4614173315,,TW0002409000,261000.0,2734000.0,1637000.0,2017
12867,Taiwan,Electronic Components,Technology,2329.78034187461,52241.0,7017.54325399501,855.94253343457,3851.32637074587,336.951708958939,7209.11243447652,316.598669000275,10201.9520020464,0.06946229292,4.94412442706183,0.115927419357818,13333.5003645691,6425.98905560732,TW0002409000,317000.0,3040000.0,1730000.0,2018
12868,Taiwan,Electronic Components,Technology,2603.22752843063,54723.0,6637.52625723915,782.602411431849,3226.59597616202,-620.626872346848,7303.67667043229,317.331844003573,8695.18399804845,0.018700936,-10.1098873592683,-0.137684682539871,13264.7562885805,6784.29362768543,TW0002409000,320000.0,3250000.0,8110000.0,2019
12869,Taiwan,Telecom Services,Communication,,27915.0,11496.1508471989,126.597061061092,19842.3031775929,1324.90213966208,9797.87553066223,96.0808878290374,6006.04808893424,0.09813717741,11.6412116087649,0.116865827593686,14037.7306481962,,TW0002412004,31721.54,914298.91,,2009
12870,Taiwan,Telecom Services,Communication,,28134.0,11736.3507976228,156.424921560783,24644.0228118122,1512.08294726275,10499.9228005991,103.218322832379,6429.28074961243,0.0975143146399999,12.8709249694153,0.223350389154215,15581.800094703,,TW0002412004,28679.81,897383.22,,2010
12871,Taiwan,Telecom Services,Communication,,28772.0,12500.5569003943,172.204973927863,25619.8882816136,1601.44738516584,10007.3480157341,119.941900811493,7399.95173912099,0.1075122181,12.8372420643932,0.168952327044697,14627.9704234119,,TW0002412004,30753.37,874384.42,256499.0,2011
12872,Taiwan,Telecom Services,Communication,,24351.0,12077.1482986455,247.808168025181,25244.6241036089,1378.48821053215,10239.4147583523,125.008221885823,7484.71492561144,0.10718656753,11.1478235902143,0.0026587262468513,15155.7748865529,,TW0002412004,25322.42,885556.12,25842.2,2012
12873,Taiwan,Telecom Services,Communication,,24222.0,12493.946875538,263.327715201035,24232.6643204197,1338.07355264616,10156.9996007156,125.496845553529,7680.98790053609,0.09491684424,10.9836789361424,0.0404340399192242,14803.1317959439,,TW0002412004,22489.1,786472.2,25342.0,2013
12874,Taiwan,Telecom Services,Communication,,32596.0,12085.053261781,224.558849095535,23074.486482552,1274.32603284574,9576.93602621356,115.620239556357,7478.04101158968,0.09268131047,10.6568237685462,0.0593283752764646,14135.4919374554,,TW0002412004,24519.2,798272.3,,2014
12875,Taiwan,Telecom Services,Communication,,32734.0,11526.0641998735,267.305689999927,23404.3554712309,1348.03904176998,9023.62912840372,112.501258611113,7299.69713126087,0.08821284748,11.6768558470001,0.108205640865246,13791.8559372383,,TW0002412004,24036.0,815138.8,265.48,2015
12876,Taiwan,Telecom Services,Communication,,32856.0,11236.9321346945,230.31350458305,24430.8153074122,1242.35693064043,9034.40248271138,116.179056735076,7131.33933786649,0.0970614595199999,10.9257223999843,0.0716275850423793,13873.6076619803,,TW0002412004,26994.3,807750.98,263.495,2016
12877,Taiwan,Telecom Services,Communication,,22469.0,11242.7555719967,297.045070236027,27632.0826067182,1277.79228982855,9701.69644307434,126.576361147732,7478.43235363262,0.09160655501,10.656432340077,0.094199700144401,15159.4723819517,,TW0002412004,27345.62,811826.45,240.879,2017
12878,Taiwan,Telecom Services,Communication,931.227707122628,22134.0,12301.327793136,491.938573979642,28519.0957019033,1177.32560659464,9399.55903703953,122.332072109029,7145.9788429745,0.0891563599399999,9.5763415460184,0.114044468060895,15202.1580931243,2779.93955455631,TW0002412004,30873.98,802113.48,267.133,2018
12879,Taiwan,Telecom Services,Communication,1101.80420825883,32961.0,12320.8576383208,578.586128045112,28465.7941825897,1060.68173556909,9842.82850622869,126.246262666732,6713.0984846624,0.07939132289,8.7125651568976,0.0141998180421894,15927.4860033167,3004.67346731517,TW0002412004,30469.89,804043.42,5581.083,2019
12880,Taiwan,Consumer Electronics,Technology,213.237556101296,11764.0,415.287220772305,71.1285667113736,1161.5490531942,82.4454429742694,83.8439487683028,40.9792294023186,1177.4378238707,0.0988003754132977,22.3908207731122,0.14533150265854,860.512077126578,414.09646326688,TW0002439007,706.36,16710.32,,2019
12881,Taiwan,Semiconductors,Technology,199.522180826577,,847.529768360014,36.0621483958885,1531.64357060241,98.392088009268,1276.47178820862,33.2750841981918,826.17918960534,0.0552217319116531,12.0056168410499,0.04673794130494,1837.38032973702,934.533664858726,TW0002449006,3622.971,290698.647,,2019
12882,Taiwan,Semiconductors,Technology,4822.72016565509,17058.0,9194.25153010006,1007.89826408352,11883.1002591368,688.471808444604,1223.39813119689,1908.46608998177,7894.59730273055,0.0515358501534683,7.79359607913737,-0.16002681108335,13105.9006821411,4328.89130839301,TW0002454006,748.0,37070.0,,2018
12883,Taiwan,Semiconductors,Technology,5745.07293392515,,10120.107052969,921.214183335073,23518.3177654224,745.08904680185,1393.76344758289,2038.04204541318,7965.06478121676,0.0502128426382391,7.86506951769471,0.70929305557073,15301.791491199,4669.39303735807,TW0002454006,808.0,37941.0,,2019
12884,Taiwan,Metal Fabrication,Industrials,,3332.0,3780.30537316193,313.172866974235,8491.29735680447,717.991579050198,1832.15751657754,54.5434962564781,3066.65508289307,0.12331152562,17.0864122954553,0.509271450459117,7186.6518635987,,TW0002474004,4648.29,32342.112,,2017
12885,Taiwan,Metal Fabrication,Industrials,987.128317720205,4129.0,4485.55208684512,819.521670298412,5639.39192208024,927.630101094514,1678.0435382475,66.9517135266289,3164.24601900568,0.10923022696,19.6800307555754,-0.29012973913283,8366.46156520699,3565.09463763763,TW0002474004,4589.546,32151.398,,2018
12886,Taiwan,Metal Fabrication,Industrials,2233.28904802451,,4947.79023656055,473.067728414439,5833.7649879449,364.643679163754,1455.78940210257,78.2639589334279,2964.09203522243,0.11886808498,7.52272276749757,0.0623399558293469,8110.0269557272,3058.70445720085,TW0002474004,4712.635,34282.268,,2019
12887,Taiwan,Marine Shipping,Industrials,,,1767.5162882828,98.5112778552622,1209.69161959138,-204.893681976143,3238.36520354992,,3859.18002510435,-0.0248399151,-12.1260198549315,-0.162264150943395,5887.67142777955,,TW0002603008,5783245.0,42145.98,,2016
